centroid_x_m,centroid_y_m,cell_id,qnr,qname,knr,kname,pop_total,pop_60plus,pop_80plus,share_60plus,share_80plus,hh_total,hh_einpersonen,share_einpersonen,pop_szenario_now,pop_szenario_future,growth_10y,dist_nearest_spitex_m,n_spitex_1000m,dist_nearest_oev_m,n_oev_stops_500m,demand_score,undersupply_score,accessibility_score,growth_score
2688724.694,1247084.105,485,74,Witikon,7,Kreis 7,11984.0,3516.0,1203.0,0.29339118825100136,0.10038384512683578,5606,2375,0.4236532286835533,12030.0,13540.0,0.1255195344970906,2334.6281528349505,0,1137.0389538890836,0,0.6282589546662345,0.7548065411250148,0.4074476604912143,0.2921449806005921
2687324.694,1247084.105,486,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1288.6651279559399,0,929.8644603709082,0,0.4845093430847446,0.41639425716161244,0.5159992762991463,0.11227652697095518
2688124.694,1247284.105,487,74,Witikon,7,Kreis 7,11984.0,3516.0,1203.0,0.29339118825100136,0.10038384512683578,5606,2375,0.4236532286835533,12030.0,13540.0,0.1255195344970906,1957.177102872799,0,1034.8269336758747,0,0.6282589546662345,0.6326855207219739,0.4610029015863901,0.2921449806005921
2687724.694,1247284.105,488,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1681.5865758293894,0,1038.4178266290048,0,0.4845093430847446,0.5435205909136511,0.4591214091997735,0.11227652697095518
2687524.694,1247284.105,489,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1564.074490556519,0,1078.4097155816644,0,0.4845093430847446,0.505500572782423,0.43816716868829997,0.11227652697095518
2686324.694,1247084.105,490,73,Hirslanden,7,Kreis 7,7670.0,1784.0,510.0,0.23259452411994785,0.06649282920469361,3765,1756,0.4664010624169987,7750.0,8280.0,0.06838709677419355,1163.458556206373,0,700.8565892257543,0,0.5331916358632932,0.37588475452608694,0.63599075798876,0.1159877098211784
2686124.694,1247084.105,491,73,Hirslanden,7,Kreis 7,7670.0,1784.0,510.0,0.23259452411994785,0.06649282920469361,3765,1756,0.4664010624169987,7750.0,8280.0,0.06838709677419355,1237.833353892939,0,567.5582425276757,0,0.5331916358632932,0.39994807660894754,0.7058340609595137,0.1159877098211784
2687124.694,1247084.105,492,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1199.6888813395424,0,916.6460509166191,0,0.4845093430847446,0.38760676265201544,0.5229252239884937,0.11227652697095518
2686924.694,1247084.105,493,73,Hirslanden,7,Kreis 7,7670.0,1784.0,510.0,0.23259452411994785,0.06649282920469361,3765,1756,0.4664010624169987,7750.0,8280.0,0.06838709677419355,1139.2317639575128,0,884.286369148015,0,0.5331916358632932,0.3680463855751463,0.5398804759761342,0.1159877098211784
2686924.694,1247284.105,494,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1334.9591049952453,0,1084.0684400262612,0,0.4845093430847446,0.43137227276157386,0.43520221064041675,0.11227652697095518
2686524.694,1247284.105,495,73,Hirslanden,7,Kreis 7,7670.0,1784.0,510.0,0.23259452411994785,0.06649282920469361,3765,1756,0.4664010624169987,7750.0,8280.0,0.06838709677419355,1318.8278932483017,0,770.4022057738437,0,0.5331916358632932,0.4261531588153501,0.5995514795792697,0.1159877098211784
2686724.694,1247284.105,496,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1311.7589001069252,0,960.5192130620071,0,0.4845093430847446,0.4238660472660948,0.4999373428038465,0.11227652697095518
2687124.694,1247284.105,497,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1386.9103114512063,0,1110.6223402493872,0,0.4845093430847446,0.44818063597637264,0.42128896907156477,0.11227652697095518
2686324.694,1247284.105,498,73,Hirslanden,7,Kreis 7,7670.0,1784.0,510.0,0.23259452411994785,0.06649282920469361,3765,1756,0.4664010624169987,7750.0,8280.0,0.06838709677419355,1355.6926687158036,0,586.8917776397537,0,0.5331916358632932,0.438080437855829,0.6957040182112189,0.1159877098211784
2686324.694,1247484.105,499,73,Hirslanden,7,Kreis 7,7670.0,1784.0,510.0,0.23259452411994785,0.06649282920469361,3765,1756,0.4664010624169987,7750.0,8280.0,0.06838709677419355,1549.8933550440615,0,526.9572645491688,0,0.5331916358632932,0.500912389124095,0.7271074411334228,0.1159877098211784
2685324.694,1246484.105,500,73,Hirslanden,7,Kreis 7,7670.0,1784.0,510.0,0.23259452411994785,0.06649282920469361,3765,1756,0.4664010624169987,7750.0,8280.0,0.06838709677419355,1127.5148930570333,0,143.01638598789475,7,0.5331916358632932,0.3642554934039873,0.9282779715147942,0.1159877098211784
2684924.694,1246484.105,501,73,Hirslanden,7,Kreis 7,7670.0,1784.0,510.0,0.23259452411994785,0.06649282920469361,3765,1756,0.4664010624169987,7750.0,8280.0,0.06838709677419355,805.2752536029067,1,103.43901904500996,8,0.5331916358632932,0.25999764701995437,0.949015018137267,0.1159877098211784
2684724.694,1246484.105,502,73,Hirslanden,7,Kreis 7,7670.0,1784.0,510.0,0.23259452411994785,0.06649282920469361,3765,1756,0.4664010624169987,7750.0,8280.0,0.06838709677419355,676.0602296135543,1,205.96686787211792,9,0.5331916358632932,0.21819124435511766,0.8952942947678258,0.1159877098211784
2684924.694,1246684.105,503,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,955.2646931951422,1,77.13462686118083,8,0.4845093430847446,0.3085254320520023,0.9627975269099972,0.11227652697095518
2685124.694,1246684.105,504,73,Hirslanden,7,Kreis 7,7670.0,1784.0,510.0,0.23259452411994785,0.06649282920469361,3765,1756,0.4664010624169987,7750.0,8280.0,0.06838709677419355,1088.0907287838193,0,155.3963405650824,5,0.5331916358632932,0.3515001462667498,0.9217913425376386,0.1159877098211784
2684724.694,1246684.105,505,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,849.1877495967045,1,171.09105955882077,9,0.4845093430847446,0.2742051550391923,0.9135679021059029,0.11227652697095518
2685324.694,1246684.105,506,73,Hirslanden,7,Kreis 7,7670.0,1784.0,510.0,0.23259452411994785,0.06649282920469361,3765,1756,0.4664010624169987,7750.0,8280.0,0.06838709677419355,1239.0933112826478,0,215.62858498128455,4,0.5331916358632932,0.4003557249175455,0.890231919637235,0.1159877098211784
2685324.694,1246884.105,507,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1370.9174424688674,0,256.2569465615816,5,0.4845093430847446,0.44300628163428984,0.8689441914894491,0.11227652697095518
2684724.694,1246884.105,508,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1032.0766609438947,0,93.16096103518532,5,0.4845093430847446,0.3333772794149483,0.9544003326390073,0.11227652697095518
2685124.694,1246884.105,509,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1236.1245220710116,0,73.41677370336849,6,0.4845093430847446,0.3993951988627818,0.9647455416523706,0.11227652697095518
2684524.694,1246484.105,510,73,Hirslanden,7,Kreis 7,7670.0,1784.0,510.0,0.23259452411994785,0.06649282920469361,3765,1756,0.4664010624169987,7750.0,8280.0,0.06838709677419355,587.9172000078224,1,61.1943678862429,7,0.5331916358632932,0.18967332999788702,0.9711496210251668,0.1159877098211784
2684324.694,1246484.105,511,83,Weinegg,8,Kreis 8,5701.0,1249.0,278.0,0.21908437116295387,0.04876337484651815,2682,1222,0.45563012677106635,5720.0,6390.0,0.11713286713286714,560.5674215158637,1,158.27630479963187,7,0.4263972600454457,0.18082454587721747,0.9202823499690048,0.26628624793138733
2684324.694,1246684.105,512,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,760.4592257740894,1,99.46551493366194,7,0.4845093430847446,0.24549780909550026,0.9510969843309889,0.11227652697095518
2684124.694,1246684.105,513,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,791.7622332902938,1,137.17065524726812,9,0.4845093430847446,0.25562562625204616,0.9313409138041521,0.11227652697095518
2684524.694,1246684.105,514,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,780.8386735203511,1,134.75489846752978,8,0.4845093430847446,0.2520914030311205,0.9326066791857219,0.11227652697095518
2684324.694,1246884.105,515,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,960.396081866701,1,208.80787020861123,6,0.4845093430847446,0.3101856484448781,0.8938057167633457,0.11227652697095518
2684124.694,1246884.105,516,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,985.3678673799026,1,11.096245356091798,8,0.4845093430847446,0.3182650535186323,0.9973991465205173,0.11227652697095518
2684524.694,1246884.105,517,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,976.6122229754269,1,81.24581626758886,7,0.4845093430847446,0.3154322405510489,0.960643418817927,0.11227652697095518
2683924.694,1247084.105,518,12,Hochschulen,1,Kreis 1,688.0,175.0,78.0,0.2543604651162791,0.11337209302325581,260,142,0.5461538461538461,,,,1234.342510839154,0,139.65889395601675,10,0.9038719160057809,0.39881864455189586,0.9300371706272594,0.1802758300808398
2684124.694,1247084.105,519,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1181.106360183028,0,154.4916459261151,7,0.4845093430847446,0.3815945487622351,0.9222653683851499,0.11227652697095518
2684924.694,1246884.105,520,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1120.9786055341078,0,141.39218741149085,7,0.4845093430847446,0.3621407341470522,0.9291289902713388,0.11227652697095518
2685324.694,1247084.105,521,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1517.7210000739146,0,330.3448844179027,4,0.4845093430847446,0.49050330212296683,0.8301249081423137,0.11227652697095518
2684724.694,1247084.105,522,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1220.3461124062642,0,109.18317022779594,8,0.4845093430847446,0.39429023097677546,0.9460052997025903,0.11227652697095518
2685124.694,1247084.105,523,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1397.1636389719245,0,153.41872330662434,5,0.4845093430847446,0.4514980113538746,0.922827539345507,0.11227652697095518
2684924.694,1247084.105,524,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1296.4009542055946,0,132.88982151007997,7,0.4845093430847446,0.41889711679165775,0.9335839091231493,0.11227652697095518
2684724.694,1247284.105,525,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1411.8452585411285,0,282.75574735270624,6,0.4845093430847446,0.45624812229710876,0.8550598199435051,0.11227652697095518
2685124.694,1247284.105,526,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1567.2040818174428,0,60.76300404865108,6,0.4845093430847446,0.5065131249485033,0.9713756393963308,0.11227652697095518
2684924.694,1247284.105,527,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1478.0791027766952,0,130.00655622303617,6,0.4845093430847446,0.4776775093502764,0.935094631318708,0.11227652697095518
2685324.694,1247484.105,528,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1841.6302109993014,0,58.35416575532716,5,0.4845093430847446,0.5953013239065027,0.9726377797521242,0.11227652697095518
2684724.694,1247484.105,529,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1605.4187721791004,0,109.51170102313264,5,0.4845093430847446,0.5188771572695681,0.945833161964634,0.11227652697095518
2684324.694,1247084.105,530,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1160.354701832545,0,54.27032947213198,6,0.4845093430847446,0.3748805293070756,0.9747775558399416,0.11227652697095518
2684524.694,1247084.105,531,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1173.8116689081724,0,240.92190573075382,6,0.4845093430847446,0.37923441453529394,0.876979174138126,0.11227652697095518
2684124.694,1247284.105,532,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1378.0691688245495,0,231.3215698134367,6,0.4845093430847446,0.4453201607989836,0.8820093878407229,0.11227652697095518
2684324.694,1247284.105,533,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1360.3254882802419,0,180.51944122727144,5,0.4845093430847446,0.43957934652917646,0.9086277859401336,0.11227652697095518
2684524.694,1247284.105,534,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1371.822231218379,0,302.76206608665484,5,0.4845093430847446,0.4432990182033116,0.844577263968302,0.11227652697095518
2684324.694,1247484.105,535,71,Fluntern,7,Kreis 7,8878.0,2324.0,666.0,0.2617706690696103,0.07501689569722911,3939,1531,0.38867732927138865,8940.0,9620.0,0.07606263982102908,1560.303763395084,0,309.4261958223002,5,0.44176541392634416,0.5042805866447183,0.8410855114920518,0.13965382260702525
2684524.694,1247484.105,536,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1570.3371084149276,0,292.7716049430449,4,0.4845093430847446,0.5075267885879953,0.8498118885660935,0.11227652697095518
2684124.694,1247484.105,537,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1560.2929796923836,0,148.36599563592424,6,0.4845093430847446,0.5042770976710418,0.9254749779542748,0.11227652697095518
2684124.694,1247684.105,538,71,Fluntern,7,Kreis 7,8878.0,2324.0,666.0,0.2617706690696103,0.07501689569722911,3939,1531,0.38867732927138865,8940.0,9620.0,0.07606263982102908,1367.9219942954737,0,43.691768801450124,5,0.44176541392634416,0.442037130303181,0.9803203223949568,0.13965382260702525
2684524.694,1247684.105,539,71,Fluntern,7,Kreis 7,8878.0,2324.0,666.0,0.2617706690696103,0.07501689569722911,3939,1531,0.38867732927138865,8940.0,9620.0,0.07606263982102908,1533.257767786424,0,235.1115366394782,4,0.44176541392634416,0.4955300888467206,0.8800235882577777,0.13965382260702525
2685324.694,1247284.105,540,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1675.5713754016413,0,257.9984663927436,3,0.4845093430847446,0.5415744248763886,0.8680317008231325,0.11227652697095518
2685724.694,1247284.105,541,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1616.690883258098,0,277.86536067129566,2,0.4845093430847446,0.5225241512498514,0.857622198000658,0.11227652697095518
2686124.694,1247284.105,542,73,Hirslanden,7,Kreis 7,7670.0,1784.0,510.0,0.23259452411994785,0.06649282920469361,3765,1756,0.4664010624169987,7750.0,8280.0,0.06838709677419355,1420.0345812725132,0,418.7652787195907,1,0.5331916358632932,0.4588977067888377,0.783795958526802,0.1159877098211784
2685524.694,1247284.105,543,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1741.345747406262,0,321.93292571754955,3,0.4845093430847446,0.5628551536659334,0.8345324570327508,0.11227652697095518
2685924.694,1247284.105,544,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1508.3414109576868,0,293.74607854581285,1,0.4845093430847446,0.4874686172440935,0.8493013011750189,0.11227652697095518
2685924.694,1247484.105,545,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1685.0402404719553,0,139.745335024234,1,0.4845093430847446,0.5446379942175293,0.9299918787698122,0.11227652697095518
2685724.694,1247484.105,546,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1782.6823082113674,0,102.23090854033215,2,0.4845093430847446,0.5762292401494072,0.9496480224474515,0.11227652697095518
2685524.694,1247484.105,547,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1896.4577010863788,0,201.20340121641544,2,0.4845093430847446,0.6130402837961172,0.8977901715214879,0.11227652697095518
2686124.694,1247484.105,548,73,Hirslanden,7,Kreis 7,7670.0,1784.0,510.0,0.23259452411994785,0.06649282920469361,3765,1756,0.4664010624169987,7750.0,8280.0,0.06838709677419355,1606.475960607491,0,329.55478855736425,1,0.5331916358632932,0.5192192014356826,0.8305388885549028,0.1159877098211784
2685924.694,1247684.105,549,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1866.4478058627155,0,181.02695561995168,2,0.4845093430847446,0.6033308419300273,0.9083618675520363,0.11227652697095518
2684924.694,1247484.105,550,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1663.9652141992465,0,135.16809039501015,6,0.4845093430847446,0.5378193518698603,0.9323901822096458,0.11227652697095518
2685124.694,1247484.105,551,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1743.6143593309953,0,206.23807277272772,5,0.4845093430847446,0.5635891434195047,0.8951521936352188,0.11227652697095518
2684924.694,1247684.105,552,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1774.9783611293713,0,174.10460264170555,6,0.4845093430847446,0.5737366947481459,0.9119889192620266,0.11227652697095518
2684724.694,1247684.105,553,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1646.4245450300655,0,155.03165051360494,3,0.4845093430847446,0.5321442201734262,0.9219824263611571,0.11227652697095518
2685324.694,1247684.105,554,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,2013.867978310722,0,142.29268660403017,5,0.4845093430847446,0.6510273628143858,0.928657162679419,0.11227652697095518
2685124.694,1247684.105,555,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1915.8242566784563,0,155.94689692656644,6,0.4845093430847446,0.6193061652417613,0.9215028717822984,0.11227652697095518
2684724.694,1247884.105,556,71,Fluntern,7,Kreis 7,8878.0,2324.0,666.0,0.2617706690696103,0.07501689569722911,3939,1531,0.38867732927138865,8940.0,9620.0,0.07606263982102908,1492.451065354381,0,84.83533851540228,6,0.44176541392634416,0.4823274334539643,0.9587626446291657,0.13965382260702525
2684924.694,1247884.105,557,71,Fluntern,7,Kreis 7,8878.0,2324.0,666.0,0.2617706690696103,0.07501689569722911,3939,1531,0.38867732927138865,8940.0,9620.0,0.07606263982102908,1633.1701021257636,0,140.29909002186736,6,0.44176541392634416,0.5278558598880078,0.9297017320498466,0.13965382260702525
2685124.694,1247884.105,558,71,Fluntern,7,Kreis 7,8878.0,2324.0,666.0,0.2617706690696103,0.07501689569722911,3939,1531,0.38867732927138865,8940.0,9620.0,0.07606263982102908,1785.2391947516523,0,97.78258874164501,6,0.44176541392634416,0.5770564986598438,0.9519787741417258,0.13965382260702525
2684924.694,1248084.105,559,71,Fluntern,7,Kreis 7,8878.0,2324.0,666.0,0.2617706690696103,0.07501689569722911,3939,1531,0.38867732927138865,8940.0,9620.0,0.07606263982102908,1504.639818188209,0,97.01665146243838,7,0.44176541392634416,0.48627099894055326,0.9523800963694455,0.13965382260702525
2685724.694,1247684.105,560,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1955.0506418018354,0,153.9258219434748,2,0.4845093430847446,0.6319975226468342,0.9225618387977739,0.11227652697095518
2685524.694,1247684.105,561,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,2059.3247951719013,0,239.42599829810962,3,0.4845093430847446,0.6657345224842768,0.8777629731770669,0.11227652697095518
2686124.694,1247684.105,562,73,Hirslanden,7,Kreis 7,7670.0,1784.0,510.0,0.23259452411994785,0.06649282920469361,3765,1756,0.4664010624169987,7750.0,8280.0,0.06838709677419355,1795.8373567808753,0,349.06784249065623,1,0.5331916358632932,0.5804854422580541,0.8203147847193583,0.1159877098211784
2685324.694,1247884.105,563,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1945.9993274607211,0,254.55361058334887,5,0.4845093430847446,0.6290690482302539,0.8698366752578948,0.11227652697095518
2685924.694,1247884.105,564,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,2051.31523954991,0,298.1383112936463,3,0.4845093430847446,0.6631431000849205,0.8469999369786585,0.11227652697095518
2685724.694,1247884.105,565,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,2132.249941261514,0,323.43291833233906,2,0.4845093430847446,0.6893288223395754,0.8337465175125411,0.11227652697095518
2686124.694,1247884.105,566,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,1987.2842303026714,0,391.36179254122493,3,0.4845093430847446,0.6424264212268449,0.7981543510727017,0.11227652697095518
2685524.694,1247884.105,567,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,2113.468188186808,0,345.65176212638187,5,0.4845093430847446,0.6832521486870025,0.822104681906867,0.11227652697095518
2686124.694,1248084.105,568,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,2180.267279947493,0,276.41644788447985,2,0.4845093430847446,0.7048644166847446,0.8583813736187695,0.11227652697095518
2685724.694,1248084.105,569,72,Hottingen,7,Kreis 7,11620.0,2687.0,692.0,0.23123924268502583,0.059552495697074014,5585,2559,0.45819158460161147,11610.0,12390.0,0.06718346253229975,2196.1963897788487,0,166.885747327224,4,0.4845093430847446,0.7100181423053578,0.9157713270061628,0.11227652697095518
2684324.694,1247684.105,570,71,Fluntern,7,Kreis 7,8878.0,2324.0,666.0,0.2617706690696103,0.07501689569722911,3939,1531,0.38867732927138865,8940.0,9620.0,0.07606263982102908,1439.1125676879333,0,196.4346473029975,4,0.44176541392634416,0.4650702241749201,0.9002888185986508,0.13965382260702525
2684124.694,1247884.105,571,71,Fluntern,7,Kreis 7,8878.0,2324.0,666.0,0.2617706690696103,0.07501689569722911,3939,1531,0.38867732927138865,8940.0,9620.0,0.07606263982102908,1178.094640713247,0,156.1798599722846,6,0.44176541392634416,0.380620132994007,0.9213808079384014,0.13965382260702525
2684324.694,1247884.105,572,71,Fluntern,7,Kreis 7,8878.0,2324.0,666.0,0.2617706690696103,0.07501689569722911,3939,1531,0.38867732927138865,8940.0,9620.0,0.07606263982102908,1260.0561029086464,0,73.9577491613696,5,0.44176541392634416,0.40713805471665443,0.9644620909288707,0.13965382260702525
2684524.694,1247884.105,573,71,Fluntern,7,Kreis 7,8878.0,2324.0,666.0,0.2617706690696103,0.07501689569722911,3939,1531,0.38867732927138865,8940.0,9620.0,0.07606263982102908,1366.5927639488568,0,115.40985512931404,6,0.44176541392634416,0.44160706932892796,0.9427427518101908,0.13965382260702525
2684324.694,1248084.105,574,71,Fluntern,7,Kreis 7,8878.0,2324.0,666.0,0.2617706690696103,0.07501689569722911,3939,1531,0.38867732927138865,8940.0,9620.0,0.07606263982102908,1088.3187871562698,0,157.19970948131112,6,0.44176541392634416,0.35157393257932706,0.9208464452849406,0.13965382260702525
